col_i,col_j,table_i,table_j,domain_i,domain_j,type_i,type_j,P_stat,P_name,P_sem,same_domain
film.original_language_id,inventory.last_update,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,nominal,0.731127,0.15,0.095428,0
film.original_language_id,language.language_id,film,language,Captures details of films in a video rental store inventory.,Tracks various languages used in DVD rentals for user interface and film subtitles.,nominal,numeric,0.772305,0.55,0.079627,0
film.original_language_id,language.name,film,language,Captures details of films in a video rental store inventory.,Tracks various languages used in DVD rentals for user interface and film subtitles.,nominal,nominal,0.906704,0.15,0.066365,0
film.original_language_id,language.last_update,film,language,Captures details of films in a video rental store inventory.,Tracks various languages used in DVD rentals for user interface and film subtitles.,nominal,nominal,0.731127,0.15,0.060001,0
film.original_language_id,payment.payment_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.772305,0.25,0.049214,0
film.original_language_id,payment.customer_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.772305,0.15,0.043661,0
film.original_language_id,payment.staff_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.580546,0.2,0.044587,0
film.original_language_id,payment.rental_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.804018,0.3,0.055103,0
film.original_language_id,payment.amount,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.815708,0.1,0.046019,0
film.original_language_id,payment.payment_date,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,nominal,0.926949,0.2,0.040268,0
film.original_language_id,payment.last_update,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,nominal,0.926949,0.15,0.03961,0
film.original_language_id,rental.rental_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.772305,0.3,0.086458,0
film.original_language_id,rental.rental_date,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,nominal,0.926949,0.3,0.059725,0
film.original_language_id,rental.inventory_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.760339,0.3,0.088862,0
film.original_language_id,rental.customer_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.759772,0.15,0.066295,0
film.original_language_id,rental.return_date,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,nominal,0.926949,0.2,0.067251,0
film.original_language_id,rental.staff_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.580546,0.2,0.075916,0
film.original_language_id,rental.last_update,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,nominal,0.583082,0.15,0.058047,0
film.original_language_id,staff.staff_id,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,numeric,0.580546,0.2,0.043484,0
